,country,year,life_expectancy
132411,Ethiopia,1969,
132412,Faeroe Islands,1969,
132413,Falkland Is (Malvinas),1969,
132414,Fiji,1969,
132415,Finland,1969,
132416,France,1969,
132417,French Guiana,1969,
132418,French Polynesia,1969,
132419,Gabon,1969,
132420,Gambia,1969,
132421,Georgia,1969,
132422,Germany,1969,
132423,Ghana,1969,
132424,Gibraltar,1969,
132425,Greece,1969,
132426,Greenland,1969,
132427,Grenada,1969,
132428,Guadeloupe,1969,
132429,Guam,1969,
132430,Guatemala,1969,
132431,Guernsey,1969,
132432,Guinea,1969,
132433,Guinea-Bissau,1969,
132434,Guyana,1969,
132435,Haiti,1969,
132436,Holy See,1969,
132437,Honduras,1969,
132438,"Hong Kong, China",1969,
132439,Hungary,1969,
132440,Iceland,1969,
132441,India,1969,
132442,Indonesia,1969,
132443,Iran,1969,
132444,Iraq,1969,
132445,Ireland,1969,
132446,Isle of Man,1969,
132447,Israel,1969,
132448,Italy,1969,
132449,Jamaica,1969,
132450,Japan,1969,
132451,Jersey,1969,
132452,Jordan,1969,
132453,Kazakhstan,1969,
132454,Kenya,1969,
132455,Kiribati,1969,
132456,North Korea,1969,
132457,South Korea,1969,
132458,"United Korea (former)
",1969,
132459,Kosovo,1969,
132460,Kuwait,1969,
132461,Kyrgyz Republic,1969,
132462,Lao,1969,
132463,Latvia,1969,
132464,Lebanon,1969,
132465,Lesotho,1969,
132466,Liberia,1969,
132467,Libya,1969,
132468,Liechtenstein,1969,
132469,Lithuania,1969,
132470,Luxembourg,1969,
132471,"Macao, China",1969,
132472,"Macedonia, FYR",1969,
132473,Madagascar,1969,
132474,Malawi,1969,
132475,Malaysia,1969,
132476,Maldives,1969,
132477,Mali,1969,
132478,Malta,1969,
132479,Marshall Islands,1969,
132480,Martinique,1969,
132481,Mauritania,1969,
132482,Mauritius,1969,
132483,Mayotte,1969,
132484,Mexico,1969,
132485,"Micronesia, Fed. Sts.",1969,
132486,Moldova,1969,
132487,Monaco,1969,
132488,Mongolia,1969,
132489,Montenegro,1969,
132490,Montserrat,1969,
132491,Morocco,1969,
132492,Mozambique,1969,
132493,Myanmar,1969,
132494,Namibia,1969,
132495,Nauru,1969,
132496,Nepal,1969,
132497,Netherlands,1969,
132498,Netherlands Antilles,1969,
132499,New Caledonia,1969,
132500,New Zealand,1969,
132501,Ngorno-Karabakh,1969,
132502,Nicaragua,1969,
132503,Niger,1969,
132504,Nigeria,1969,
132505,Niue,1969,
132506,Norfolk Island,1969,
132507,Northern Cyprus,1969,
132508,Northern Mariana Islands,1969,
132509,Norway,1969,
132510,Oman,1969,
132511,Pakistan,1969,
132512,Palau,1969,
132513,Panama,1969,
132514,Papua New Guinea,1969,
132515,Paraguay,1969,
132516,Peru,1969,
132517,Philippines,1969,
132518,Pitcairn,1969,
132519,Poland,1969,
132520,Portugal,1969,
132521,Puerto Rico,1969,
132522,Qatar,1969,
132523,Reunion,1969,
132524,Romania,1969,
132525,Russia,1969,
132526,Rwanda,1969,
132527,St. Barthélemy,1969,
132528,St. Helena,1969,
132529,St. Kitts and Nevis,1969,
132530,St. Lucia,1969,
132531,St. Martin,1969,
132532,St. Vincent and the Grenadines,1969,
132533,St.-Pierre-et-Miquelon,1969,
132534,Samoa,1969,
132535,San Marino,1969,
132536,Sao Tome and Principe,1969,
132537,Saudi Arabia,1969,
132538,Senegal,1969,
132539,Serbia,1969,
132540,Serbia and Montenegro,1969,
132541,Serbia excluding Kosovo,1969,
132542,Seychelles,1969,
132543,Sierra Leone,1969,
132544,Singapore,1969,
132545,Slovak Republic,1969,
132546,Slovenia,1969,
132547,Solomon Islands,1969,
132548,Somalia,1969,
132549,Somaliland,1969,
132550,South Africa,1969,
132551,South Ossetia,1969,
132552,Spain,1969,
132553,Sri Lanka,1969,
132554,Sudan,1969,
132555,Suriname,1969,
132556,Svalbard,1969,
132557,Swaziland,1969,
132558,Sweden,1969,
132559,Switzerland,1969,
132560,Syria,1969,
132561,Taiwan,1969,
132562,Tajikistan,1969,
132563,Tanzania,1969,
132564,Thailand,1969,
132565,Timor-Leste,1969,
132566,Togo,1969,
132567,Tokelau,1969,
132568,Tonga,1969,
132569,Transnistria,1969,
132570,Trinidad and Tobago,1969,
132571,Tunisia,1969,
132572,Turkey,1969,
132573,Turkmenistan,1969,
132574,Turks and Caicos Islands,1969,
132575,Tuvalu,1969,
132576,Uganda,1969,
132577,Ukraine,1969,
132578,United Arab Emirates,1969,
132579,United Kingdom,1969,
132580,United States,1969,
132581,Uruguay,1969,
132582,USSR,1969,
132583,Uzbekistan,1969,
132584,Wallis et Futuna,1969,
132585,Vanuatu,1969,
132586,Venezuela,1969,
132587,West Bank and Gaza,1969,
132588,West Germany,1969,
132589,Western Sahara,1969,
132590,Vietnam,1969,
132591,Virgin Islands (U.S.),1969,
132592,North Yemen (former),1969,
132593,South Yemen (former),1969,
132594,Yemen,1969,
132595,Yugoslavia,1969,
132596,Zambia,1969,
132597,Zimbabwe,1969,
132598,Åland,1969,
132599,South Sudan,1969,
132600,Abkhazia,1970,
132601,Afghanistan,1970,
132602,Akrotiri and Dhekelia,1970,
132603,Albania,1970,
132604,Algeria,1970,
132605,American Samoa,1970,
132606,Andorra,1970,
132607,Angola,1970,
132608,Anguilla,1970,
132609,Antigua and Barbuda,1970,
132610,Argentina,1970,
132611,Armenia,1970,
132612,Aruba,1970,
132613,Australia,1970,
132614,Austria,1970,
132615,Azerbaijan,1970,
132616,Bahamas,1970,
132617,Bahrain,1970,
132618,Bangladesh,1970,
132619,Barbados,1970,
132620,Belarus,1970,
132621,Belgium,1970,
132622,Belize,1970,
132623,Benin,1970,
132624,Bermuda,1970,
132625,Bhutan,1970,
132626,Bolivia,1970,
132627,Bosnia and Herzegovina,1970,
132628,Botswana,1970,
132629,Brazil,1970,
132630,British Virgin Islands,1970,
132631,Brunei,1970,
132632,Bulgaria,1970,
132633,Burkina Faso,1970,
132634,Burundi,1970,
132635,Cambodia,1970,
132636,Cameroon,1970,
132637,Canada,1970,
132638,Cape Verde,1970,
132639,Cayman Islands,1970,
132640,Central African Republic,1970,
132641,Chad,1970,
132642,Channel Islands,1970,
132643,Chile,1970,
132644,China,1970,
132645,Christmas Island,1970,
132646,Cocos Island,1970,
132647,Colombia,1970,
132648,Comoros,1970,
132649,"Congo, Dem. Rep.",1970,
132650,"Congo, Rep.",1970,
132651,Cook Is,1970,
132652,Costa Rica,1970,
132653,Cote d'Ivoire,1970,
132654,Croatia,1970,
132655,Cuba,1970,
132656,Cyprus,1970,
132657,Czech Republic,1970,
132658,Czechoslovakia,1970,
132659,Denmark,1970,
132660,Djibouti,1970,
132661,Dominica,1970,
132662,Dominican Republic,1970,
132663,East Germany,1970,
132664,Ecuador,1970,
132665,Egypt,1970,
132666,El Salvador,1970,
132667,Equatorial Guinea,1970,
132668,Eritrea,1970,
132669,Eritrea and Ethiopia,1970,
132670,Estonia,1970,
132671,Ethiopia,1970,
132672,Faeroe Islands,1970,
132673,Falkland Is (Malvinas),1970,
132674,Fiji,1970,
132675,Finland,1970,
132676,France,1970,
132677,French Guiana,1970,
132678,French Polynesia,1970,
132679,Gabon,1970,
132680,Gambia,1970,
132681,Georgia,1970,
132682,Germany,1970,
132683,Ghana,1970,
132684,Gibraltar,1970,
132685,Greece,1970,
132686,Greenland,1970,
132687,Grenada,1970,
132688,Guadeloupe,1970,
132689,Guam,1970,
132690,Guatemala,1970,
132691,Guernsey,1970,
132692,Guinea,1970,
132693,Guinea-Bissau,1970,
132694,Guyana,1970,
132695,Haiti,1970,
132696,Holy See,1970,
132697,Honduras,1970,
132698,"Hong Kong, China",1970,
132699,Hungary,1970,
132700,Iceland,1970,
132701,India,1970,
132702,Indonesia,1970,
132703,Iran,1970,
132704,Iraq,1970,
132705,Ireland,1970,
132706,Isle of Man,1970,
132707,Israel,1970,
132708,Italy,1970,
132709,Jamaica,1970,
132710,Japan,1970,
132711,Jersey,1970,
132712,Jordan,1970,
132713,Kazakhstan,1970,
132714,Kenya,1970,
132715,Kiribati,1970,
132716,North Korea,1970,
132717,South Korea,1970,
132718,"United Korea (former)
",1970,
132719,Kosovo,1970,
132720,Kuwait,1970,
132721,Kyrgyz Republic,1970,
132722,Lao,1970,
132723,Latvia,1970,
132724,Lebanon,1970,
132725,Lesotho,1970,
132726,Liberia,1970,
132727,Libya,1970,
132728,Liechtenstein,1970,
132729,Lithuania,1970,
132730,Luxembourg,1970,
132731,"Macao, China",1970,
132732,"Macedonia, FYR",1970,
132733,Madagascar,1970,
132734,Malawi,1970,
132735,Malaysia,1970,
132736,Maldives,1970,
132737,Mali,1970,
132738,Malta,1970,
132739,Marshall Islands,1970,
132740,Martinique,1970,
132741,Mauritania,1970,
132742,Mauritius,1970,
132743,Mayotte,1970,
132744,Mexico,1970,
132745,"Micronesia, Fed. Sts.",1970,
132746,Moldova,1970,
132747,Monaco,1970,
132748,Mongolia,1970,
132749,Montenegro,1970,
132750,Montserrat,1970,
132751,Morocco,1970,
132752,Mozambique,1970,
132753,Myanmar,1970,
132754,Namibia,1970,
132755,Nauru,1970,
132756,Nepal,1970,
132757,Netherlands,1970,
132758,Netherlands Antilles,1970,
132759,New Caledonia,1970,
132760,New Zealand,1970,
132761,Ngorno-Karabakh,1970,
132762,Nicaragua,1970,
132763,Niger,1970,
132764,Nigeria,1970,
132765,Niue,1970,
132766,Norfolk Island,1970,
132767,Northern Cyprus,1970,
132768,Northern Mariana Islands,1970,
132769,Norway,1970,
132770,Oman,1970,
132771,Pakistan,1970,
132772,Palau,1970,
132773,Panama,1970,
132774,Papua New Guinea,1970,
132775,Paraguay,1970,
132776,Peru,1970,
132777,Philippines,1970,
132778,Pitcairn,1970,
132779,Poland,1970,
132780,Portugal,1970,
132781,Puerto Rico,1970,
132782,Qatar,1970,
132783,Reunion,1970,
132784,Romania,1970,
132785,Russia,1970,
132786,Rwanda,1970,
132787,St. Barthélemy,1970,
132788,St. Helena,1970,
132789,St. Kitts and Nevis,1970,
132790,St. Lucia,1970,
132791,St. Martin,1970,
132792,St. Vincent and the Grenadines,1970,
132793,St.-Pierre-et-Miquelon,1970,
132794,Samoa,1970,
132795,San Marino,1970,
132796,Sao Tome and Principe,1970,
132797,Saudi Arabia,1970,
132798,Senegal,1970,
132799,Serbia,1970,
132800,Serbia and Montenegro,1970,
132801,Serbia excluding Kosovo,1970,
132802,Seychelles,1970,
132803,Sierra Leone,1970,
132804,Singapore,1970,
132805,Slovak Republic,1970,
132806,Slovenia,1970,
132807,Solomon Islands,1970,
132808,Somalia,1970,
132809,Somaliland,1970,
132810,South Africa,1970,
132811,South Ossetia,1970,
132812,Spain,1970,
132813,Sri Lanka,1970,
132814,Sudan,1970,
132815,Suriname,1970,
132816,Svalbard,1970,
132817,Swaziland,1970,
132818,Sweden,1970,
132819,Switzerland,1970,
132820,Syria,1970,
132821,Taiwan,1970,
132822,Tajikistan,1970,
132823,Tanzania,1970,
132824,Thailand,1970,
132825,Timor-Leste,1970,
132826,Togo,1970,
132827,Tokelau,1970,
132828,Tonga,1970,
132829,Transnistria,1970,
132830,Trinidad and Tobago,1970,
132831,Tunisia,1970,
132832,Turkey,1970,
132833,Turkmenistan,1970,
132834,Turks and Caicos Islands,1970,
132835,Tuvalu,1970,
132836,Uganda,1970,
132837,Ukraine,1970,
132838,United Arab Emirates,1970,
132839,United Kingdom,1970,
132840,United States,1970,
132841,Uruguay,1970,
132842,USSR,1970,
132843,Uzbekistan,1970,
132844,Wallis et Futuna,1970,
132845,Vanuatu,1970,
132846,Venezuela,1970,
132847,West Bank and Gaza,1970,
132848,West Germany,1970,
132849,Western Sahara,1970,
132850,Vietnam,1970,
132851,Virgin Islands (U.S.),1970,
132852,North Yemen (former),1970,
132853,South Yemen (former),1970,
132854,Yemen,1970,
132855,Yugoslavia,1970,
132856,Zambia,1970,
132857,Zimbabwe,1970,
132858,Åland,1970,
132859,South Sudan,1970,
132860,Abkhazia,1970,
132861,Afghanistan,1970,37.2
132862,Akrotiri and Dhekelia,1970,
132863,Albania,1970,67.83
132864,Algeria,1970,52.41
132865,American Samoa,1970,
132866,Andorra,1970,
132867,Angola,1970,41.5
132868,Anguilla,1970,
132869,Antigua and Barbuda,1970,67.19
132870,Argentina,1970,67.01
132871,Armenia,1970,71.47
132872,Aruba,1970,69.14
132873,Australia,1970,70.78
132874,Austria,1970,70.07
132875,Azerbaijan,1970,65.48
132876,Bahamas,1970,64.61
132877,Bahrain,1970,63.1
132878,Bangladesh,1970,46.31
132879,Barbados,1970,66.31
132880,Belarus,1970,71.94
132881,Belgium,1970,70.89
132882,Belize,1970,65.72
132883,Benin,1970,43.93
132884,Bermuda,1970,
132885,Bhutan,1970,42.31
132886,Bolivia,1970,47.44
132887,Bosnia and Herzegovina,1970,69.49
132888,Botswana,1970,54.3
132889,Brazil,1970,59.73
132890,British Virgin Islands,1970,
132891,Brunei,1970,67.38
132892,Bulgaria,1970,71.32
132893,Burkina Faso,1970,40.27
132894,Burundi,1970,42.76
132895,Cambodia,1970,43.28
132896,Cameroon,1970,48.97
132897,Canada,1970,72.58
132898,Cape Verde,1970,53.78
132899,Cayman Islands,1970,
132900,Central African Republic,1970,43.36
132901,Chad,1970,45.72
132902,Channel Islands,1970,71.82
132903,Chile,1970,61.74
132904,China,1970,61.0
132905,Christmas Island,1970,
132906,Cocos Island,1970,
132907,Colombia,1970,62.83
132908,Comoros,1970,48.61
132909,"Congo, Dem. Rep.",1970,48.13
132910,"Congo, Rep.",1970,52.85
132911,Cook Is,1970,
132912,Costa Rica,1970,67.34
132913,Cote d'Ivoire,1970,45.38
132914,Croatia,1970,68.54
132915,Cuba,1970,69.84
132916,Cyprus,1970,72.73
132917,Czech Republic,1970,69.72
132918,Czechoslovakia,1970,
132919,Denmark,1970,73.49
132920,Djibouti,1970,51.75
132921,Dominica,1970,
132922,Dominican Republic,1970,60.83
132923,East Germany,1970,
132924,Ecuador,1970,59.21
132925,Egypt,1970,52.54
132926,El Salvador,1970,57.57
132927,Equatorial Guinea,1970,41.17
132928,Eritrea,1970,43.02
132929,Eritrea and Ethiopia,1970,
132930,Estonia,1970,70.51
132931,Ethiopia,1970,41.9
132932,Faeroe Islands,1970,
132933,Falkland Is (Malvinas),1970,
132934,Fiji,1970,59.61
132935,Finland,1970,70.4
132936,France,1970,72.29
132937,French Guiana,1970,65.34
132938,French Polynesia,1970,60.18
132939,Gabon,1970,45.55
132940,Gambia,1970,43.31
132941,Georgia,1970,67.24
132942,Germany,1970,70.72
132943,Ghana,1970,50.08
132944,Gibraltar,1970,
132945,Greece,1970,71.2
132946,Greenland,1970,65.19
132947,Grenada,1970,64.62
132948,Guadeloupe,1970,64.98
132949,Guam,1970,66.06
132950,Guatemala,1970,53.5
132951,Guernsey,1970,
132952,Guinea,1970,37.89
132953,Guinea-Bissau,1970,45.5
132954,Guyana,1970,60.75
132955,Haiti,1970,47.1
132956,Holy See,1970,
132957,Honduras,1970,54.68
132958,"Hong Kong, China",1970,71.89
132959,Hungary,1970,69.29
132960,Iceland,1970,74.0
132961,India,1970,48.65
132962,Indonesia,1970,52.71
132963,Iran,1970,52.43
132964,Iraq,1970,56.61
132965,Ireland,1970,71.68
132966,Isle of Man,1970,
132967,Israel,1970,70.96
132968,Italy,1970,71.62
132969,Jamaica,1970,70.72
132970,Japan,1970,72.05
132971,Jersey,1970,
132972,Jordan,1970,61.15
132973,Kazakhstan,1970,63.27
132974,Kenya,1970,53.83
132975,Kiribati,1970,49.82
132976,North Korea,1970,59.06
132977,South Korea,1970,61.22
132978,"United Korea (former)
",1970,
132979,Kosovo,1970,
132980,Kuwait,1970,68.93
132981,Kyrgyz Republic,1970,60.3
132982,Lao,1970,44.66
132983,Latvia,1970,70.31
132984,Lebanon,1970,65.52
132985,Lesotho,1970,49.67
132986,Liberia,1970,40.1
132987,Libya,1970,59.01
132988,Liechtenstein,1970,
132989,Lithuania,1970,71.16
132990,Luxembourg,1970,69.47
132991,"Macao, China",1970,69.2
132992,"Macedonia, FYR",1970,66.63
132993,Madagascar,1970,47.77
132994,Malawi,1970,41.62
132995,Malaysia,1970,65.08
132996,Maldives,1970,47.37
132997,Mali,1970,34.51
132998,Malta,1970,71.6
132999,Marshall Islands,1970,
133000,Martinique,1970,65.99
133001,Mauritania,1970,49.77
133002,Mauritius,1970,63.14
133003,Mayotte,1970,62.36
133004,Mexico,1970,61.77
133005,"Micronesia, Fed. Sts.",1970,60.48
133006,Moldova,1970,65.39
133007,Monaco,1970,
133008,Mongolia,1970,56.58
133009,Montenegro,1970,69.94
133010,Montserrat,1970,
133011,Morocco,1970,54.34
133012,Mozambique,1970,43.97
133013,Myanmar,1970,50.31
133014,Namibia,1970,52.81
133015,Nauru,1970,
133016,Nepal,1970,44.43
133017,Netherlands,1970,73.57
133018,Netherlands Antilles,1970,69.22
133019,New Caledonia,1970,62.42
133020,New Zealand,1970,71.35
133021,Ngorno-Karabakh,1970,
133022,Nicaragua,1970,59.18
133023,Niger,1970,38.24
133024,Nigeria,1970,41.79
133025,Niue,1970,
133026,Norfolk Island,1970,
133027,Northern Cyprus,1970,
133028,Northern Mariana Islands,1970,
133029,Norway,1970,74.19
133030,Oman,1970,53.26
133031,Pakistan,1970,54.06
133032,Palau,1970,
133033,Panama,1970,66.66
133034,Papua New Guinea,1970,46.27
133035,Paraguay,1970,69.2
133036,Peru,1970,55.36
133037,Philippines,1970,62.26
133038,Pitcairn,1970,
133039,Poland,1970,69.96
133040,Portugal,1970,67.14
133041,Puerto Rico,1970,71.35
133042,Qatar,1970,67.91
133043,Reunion,1970,63.06
133044,Romania,1970,68.41
133045,Russia,1970,68.76
133046,Rwanda,1970,45.58
133047,St. Barthélemy,1970,
133048,St. Helena,1970,
133049,St. Kitts and Nevis,1970,
133050,St. Lucia,1970,62.47
133051,St. Martin,1970,
133052,St. Vincent and the Grenadines,1970,64.84
133053,St.-Pierre-et-Miquelon,1970,
133054,Samoa,1970,57.33
133055,San Marino,1970,
133056,Sao Tome and Principe,1970,56.81
133057,Saudi Arabia,1970,55.65
133058,Senegal,1970,39.59
133059,Serbia,1970,68.34
133060,Serbia and Montenegro,1970,
133061,Serbia excluding Kosovo,1970,
133062,Seychelles,1970,64.62
133063,Sierra Leone,1970,43.15
133064,Singapore,1970,67.4
133065,Slovak Republic,1970,69.84
133066,Slovenia,1970,69.32
133067,Solomon Islands,1970,56.31
133068,Somalia,1970,42.99
133069,Somaliland,1970,
133070,South Africa,1970,52.77
133071,South Ossetia,1970,
133072,Spain,1970,72.19
133073,Sri Lanka,1970,64.69
133074,Sudan,1970,54.26
133075,Suriname,1970,64.66
133076,Svalbard,1970,
133077,Swaziland,1970,48.79
133078,Sweden,1970,74.66
133079,Switzerland,1970,73.18
133080,Syria,1970,59.31
133081,Taiwan,1970,68.67
133082,Tajikistan,1970,61.55
133083,Tanzania,1970,49.53
133084,Thailand,1970,59.86
133085,Timor-Leste,1970,45.56
133086,Togo,1970,47.72
133087,Tokelau,1970,
133088,Tonga,1970,64.58
133089,Transnistria,1970,
133090,Trinidad and Tobago,1970,65.73
133091,Tunisia,1970,52.94
133092,Turkey,1970,54.59
133093,Turkmenistan,1970,59.15
133094,Turks and Caicos Islands,1970,
133095,Tuvalu,1970,
133096,Uganda,1970,50.74
133097,Ukraine,1970,70.59
133098,United Arab Emirates,1970,61.08
133099,United Kingdom,1970,71.89
133100,United States,1970,70.92
133101,Uruguay,1970,68.88
133102,USSR,1970,
133103,Uzbekistan,1970,63.54
133104,Wallis et Futuna,1970,
133105,Vanuatu,1970,51.67
133106,Venezuela,1970,65.8
133107,West Bank and Gaza,1970,57.97
133108,West Germany,1970,
133109,Western Sahara,1970,42.07
133110,Vietnam,1970,58.78
133111,Virgin Islands (U.S.),1970,67.71
133112,North Yemen (former),1970,
133113,South Yemen (former),1970,
133114,Yemen,1970,41.55
133115,Yugoslavia,1970,
133116,Zambia,1970,53.88
133117,Zimbabwe,1970,57.22
133118,Åland,1970,
133119,South Sudan,1970,40.21
133120,Abkhazia,1970,
133121,Afghanistan,1970,
133122,Akrotiri and Dhekelia,1970,
133123,Albania,1970,
133124,Algeria,1970,
133125,American Samoa,1970,
133126,Andorra,1970,
133127,Angola,1970,
133128,Anguilla,1970,
133129,Antigua and Barbuda,1970,
133130,Argentina,1970,
133131,Armenia,1970,
133132,Aruba,1970,
133133,Australia,1970,
133134,Austria,1970,
133135,Azerbaijan,1970,
133136,Bahamas,1970,
133137,Bahrain,1970,
133138,Bangladesh,1970,
133139,Barbados,1970,
133140,Belarus,1970,
133141,Belgium,1970,
133142,Belize,1970,
133143,Benin,1970,
133144,Bermuda,1970,
133145,Bhutan,1970,
133146,Bolivia,1970,
133147,Bosnia and Herzegovina,1970,
133148,Botswana,1970,
133149,Brazil,1970,
133150,British Virgin Islands,1970,
133151,Brunei,1970,
133152,Bulgaria,1970,
133153,Burkina Faso,1970,
133154,Burundi,1970,
133155,Cambodia,1970,
133156,Cameroon,1970,
133157,Canada,1970,
133158,Cape Verde,1970,
133159,Cayman Islands,1970,
133160,Central African Republic,1970,
133161,Chad,1970,
133162,Channel Islands,1970,
133163,Chile,1970,
133164,China,1970,
133165,Christmas Island,1970,
133166,Cocos Island,1970,
133167,Colombia,1970,
133168,Comoros,1970,
133169,"Congo, Dem. Rep.",1970,
133170,"Congo, Rep.",1970,
133171,Cook Is,1970,
133172,Costa Rica,1970,
133173,Cote d'Ivoire,1970,
133174,Croatia,1970,
133175,Cuba,1970,
133176,Cyprus,1970,
133177,Czech Republic,1970,
133178,Czechoslovakia,1970,
133179,Denmark,1970,
133180,Djibouti,1970,
133181,Dominica,1970,
133182,Dominican Republic,1970,
133183,East Germany,1970,
133184,Ecuador,1970,
133185,Egypt,1970,
133186,El Salvador,1970,
133187,Equatorial Guinea,1970,
133188,Eritrea,1970,
133189,Eritrea and Ethiopia,1970,
133190,Estonia,1970,
133191,Ethiopia,1970,
133192,Faeroe Islands,1970,
133193,Falkland Is (Malvinas),1970,
133194,Fiji,1970,
133195,Finland,1970,
133196,France,1970,
133197,French Guiana,1970,
133198,French Polynesia,1970,
133199,Gabon,1970,
133200,Gambia,1970,
133201,Georgia,1970,
133202,Germany,1970,
133203,Ghana,1970,
133204,Gibraltar,1970,
133205,Greece,1970,
133206,Greenland,1970,
133207,Grenada,1970,
133208,Guadeloupe,1970,
133209,Guam,1970,
133210,Guatemala,1970,
133211,Guernsey,1970,
133212,Guinea,1970,
133213,Guinea-Bissau,1970,
133214,Guyana,1970,
133215,Haiti,1970,
133216,Holy See,1970,
133217,Honduras,1970,
133218,"Hong Kong, China",1970,
133219,Hungary,1970,
133220,Iceland,1970,
133221,India,1970,
133222,Indonesia,1970,
133223,Iran,1970,
133224,Iraq,1970,
133225,Ireland,1970,
133226,Isle of Man,1970,
133227,Israel,1970,
133228,Italy,1970,
133229,Jamaica,1970,
133230,Japan,1970,
